Element Id,Category,Type Name,Family Name,X,Y,Z,CED-E-MCA,CED-E-MOCP,MCA_CED,MOCP_CED 
5531350,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,198.77985721350112,21.167905467879372,103.66666666666748,,,0.0,0.0
5531351,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,198.46735721350112,15.944923697046077,103.66666666666748,,,0.0,0.0
5531391,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,215.65261592115928,20.479598108881412,103.66666666666671,,,0.0,0.0
5531392,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,213.28803258782597,19.567163213048005,103.66666666666671,,,0.0,0.0
5531393,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,214.46460347256283,14.481561431140598,103.66666666666671,,,0.0,0.0
5531394,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,215.21628320122247,32.303774787110747,100.16666666666671,,,0.0,0.0
5531395,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,208.11348364052645,20.47959810888144,103.66666666666671,,,0.0,0.0
5531396,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,205.74890030719314,19.567163213048026,103.66666666666671,,,0.0,0.0
5531397,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,206.92547119193,14.481561431140626,103.66666666666671,,,0.0,0.0
5531398,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,207.40451412705477,32.335458752253565,100.16666666666671,,,0.0,0.0
5531568,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,230.65261592115928,20.479598108881362,103.66666666666748,,,0.0,0.0
5531569,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,228.28803258782597,19.567163213047955,103.66666666666748,,,0.0,0.0
5531570,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,229.46460347256283,14.481561431140548,103.66666666666748,,,0.0,0.0
5531571,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,230.21628320122247,32.303774787110697,100.16666666666748,,,0.0,0.0
5531572,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,223.11348364052645,20.47959810888139,103.66666666666748,,,0.0,0.0
5531573,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,220.74890030719314,19.567163213047976,103.66666666666748,,,0.0,0.0
5531574,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,221.92547119193,14.481561431140577,103.66666666666748,,,0.0,0.0
5531575,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,222.40451412705477,32.335458752253516,100.16666666666748,,,0.0,0.0
5531604,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,245.65261592115928,20.479598108881312,103.66666666666748,,,0.0,0.0
5531605,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,243.28803258782597,19.567163213047905,103.66666666666748,,,0.0,0.0
5531606,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,244.46460347256283,14.481561431140499,103.66666666666748,,,0.0,0.0
5531607,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,245.21628320122247,32.303774787110648,100.16666666666748,,,0.0,0.0
5531608,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,238.11348364052645,20.479598108881341,103.66666666666748,,,0.0,0.0
5531609,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,235.74890030719314,19.567163213047927,103.66666666666748,,,0.0,0.0
5531610,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,236.92547119193,14.481561431140527,103.66666666666748,,,0.0,0.0
5531611,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,237.40451412705477,32.335458752253466,100.16666666666748,,,0.0,0.0
5531640,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,260.65261592115928,20.479598108881262,103.66666666666748,,,0.0,0.0
5531641,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,258.28803258782597,19.567163213047856,103.66666666666748,,,0.0,0.0
5531642,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,259.46460347256283,14.481561431140449,103.66666666666748,,,0.0,0.0
5531643,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,260.2162832012225,32.303774787110598,100.16666666666748,,,0.0,0.0
5531644,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,253.11348364052645,20.479598108881291,103.66666666666748,,,0.0,0.0
5531645,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,250.74890030719314,19.567163213047877,103.66666666666748,,,0.0,0.0
5531646,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,251.92547119193,14.481561431140477,103.66666666666748,,,0.0,0.0
5531647,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,252.40451412705477,32.335458752253416,100.16666666666748,,,0.0,0.0
5531676,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,275.65261592115928,20.479598108881213,103.66666666666748,,,0.0,0.0
5531677,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,273.28803258782597,19.567163213047806,103.66666666666748,,,0.0,0.0
5531678,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,274.46460347256283,14.481561431140399,103.66666666666748,,,0.0,0.0
5531679,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,275.2162832012225,32.303774787110548,100.16666666666748,,,0.0,0.0
5531680,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,268.11348364052645,20.479598108881241,103.66666666666748,,,0.0,0.0
5531681,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,265.74890030719314,19.567163213047827,103.66666666666748,,,0.0,0.0
5531682,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,266.92547119193,14.481561431140427,103.66666666666748,,,0.0,0.0
5531683,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,267.40451412705477,32.335458752253366,100.16666666666748,,,0.0,0.0
5531716,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,290.65261592115655,20.479598108881163,103.66666666666748,,,0.0,0.0
5531717,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,288.28803258782324,19.567163213047756,103.66666666666748,,,0.0,0.0
5531718,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,289.4646034725601,14.481561431140349,103.66666666666748,,,0.0,0.0
5531719,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,290.21628320121977,32.303774787110498,100.16666666666748,,,0.0,0.0
5531720,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,283.11348364052373,20.479598108881191,103.66666666666748,,,0.0,0.0
5531721,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,280.74890030719041,19.567163213047778,103.66666666666748,,,0.0,0.0
5531722,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,281.92547119192727,14.481561431140378,103.66666666666748,,,0.0,0.0
5531723,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,282.40451412705204,32.335458752253317,100.16666666666748,,,0.0,0.0
5531748,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,305.65261592115644,20.479598108881113,103.66666666666748,,,0.0,0.0
5531749,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,303.28803258782312,19.567163213047706,103.66666666666748,,,0.0,0.0
5531750,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,304.46460347255999,14.4815614311403,103.66666666666748,,,0.0,0.0
5531751,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,305.21628320121965,32.303774787110449,100.16666666666748,,,0.0,0.0
5531752,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,298.11348364052361,20.479598108881142,103.66666666666748,,,0.0,0.0
5531753,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,295.7489003071903,19.567163213047728,103.66666666666748,,,0.0,0.0
5531754,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,296.92547119192716,14.481561431140328,103.66666666666748,,,0.0,0.0
5531755,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,297.40451412705193,32.335458752253267,100.16666666666748,,,0.0,0.0
5531900,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,186.72468956026154,50.500000000002132,107.00000000000081,,,0.0,0.0
5532068,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,202.93839124695529,50.559426672793457,107.00000000000081,,,0.0,0.0
5532086,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,219.6413562269282,50.500000000002018,107.00000000000081,,,0.0,0.0
5532104,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,237.02172458028917,50.500000000002018,107.00000000000081,,,0.0,0.0
5532366,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,197.10573487349373,110.53766885963311,107.00000000000004,,,0.0,0.0
5532485,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,214.06406820682739,110.53766885963306,107.00000000000081,,,0.0,0.0
5532498,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,231.18906820682761,110.537668859633,107.00000000000081,,,0.0,0.0
5532612,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,219.82400501984657,133.73029683538846,101.50000000000084,,,0.0,0.0
5532613,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,219.87637744992935,130.15375061820907,101.50000000000007,,,0.0,0.0
5532614,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,219.87637744992932,126.82389198252363,101.50000000000007,,,0.0,0.0
5532615,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,219.87637744992932,127.86208395154247,101.50000000000007,,,0.0,0.0
5532616,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,219.87637744992935,129.12386278748085,101.50000000000007,,,0.0,0.0
5532617,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,219.04831351245105,125.47254739220992,100.00000000000004,,,0.0,0.0
5532618,Electrical Fixture,Fused - 30A,EF-U_Disconnect Switch_CED-HEB,220.13129668651339,124.58055725205517,104.00000000000004,,,0.0,0.0
5532854,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,219.87637744992935,132.6372794667443,101.50000000000084,,,0.0,0.0
5532884,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,209.81096060627254,124.74659419369358,100.00000000000004,,,0.0,0.0
5532885,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,205.74846060627263,124.66326086036021,100.00000000000004,,,0.0,0.0
5533000,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,307.94074463710388,126.2161531057555,100.00000000000004,,,0.0,0.0
5533001,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,283.48267785657515,126.56880706717249,100.00000000000004,,,0.0,0.0
5533002,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,259.02447779964416,126.81049640678739,100.00000000000004,,,0.0,0.0
5533003,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,234.44105103365337,126.96567356821785,100.00000000000004,,,0.0,0.0
5533004,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,232.47087080836349,124.47508850204667,103.66666666666671,,,0.0,0.0
5533005,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,256.93498503677637,124.31166101702158,103.66666666666671,,,0.0,0.0
5533006,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,281.36291963340011,124.38790294033785,103.66666666666671,,,0.0,0.0
5533007,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,305.82616130377164,124.402157040508,103.66666666666671,,,0.0,0.0
5533426,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,290.23468199596482,111.24592183537766,100.00000000000081,,,0.0,0.0
5533427,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,280.48468199596482,111.00633850205529,100.00000000000081,,,0.0,0.0
5533428,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,270.55180513784489,110.74852600204606,100.00000000000081,,,0.0,0.0
5533429,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,260.67614640594957,110.73197582796551,104.00000000000004,,,0.0,0.0
5533430,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,249.61060875055202,110.73197582796551,100.00000000000004,,,0.0,0.0
5533529,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,290.6698861940265,66.340757030376281,103.66666666666671,,,0.0,0.0
5533530,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,281.17140412750342,66.340757030376281,103.66666666666671,,,0.0,0.0
5533531,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,271.44235342579202,66.340757030376281,103.66666666666671,,,0.0,0.0
5533532,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,248.25472366957001,66.340757030376281,103.66666666666671,,,0.0,0.0
5533533,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,249.28782244019709,50.413673697050527,100.00000000000004,,,0.0,0.0
5533534,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,260.28782244019709,50.413673697050484,104.00000000000004,,,0.0,0.0
5533535,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,259.42503992196106,66.340757030376281,103.66666666666671,,,0.0,0.0
5533664,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,271.6211557735304,50.413673697050449,104.00000000000081,,,0.0,0.0
5533672,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,281.30112480016817,56.016755168712187,104.00000000000081,,,0.0,0.0
5533680,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,290.47532244019703,55.912588502049751,104.00000000000081,,,0.0,0.0
5533829,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,258.5532755395584,91.900943772479096,100.00000000000081,,,0.0,0.0
5533830,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,258.49434997445951,99.903404273985402,100.00000000000081,,,0.0,0.0
5533831,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,258.5532755395584,107.22183662911142,100.00000000000004,,,0.0,0.0
5533972,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,259.28150540633595,55.750000000003041,100.00000000000081,,,0.0,0.0
5533973,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,258.74315411527186,59.997007030382719,100.00000000000081,,,0.0,0.0
5534051,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,258.74315411527186,68.403257030382633,100.00000000000081,,,0.0,0.0
5534059,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,258.74315411527186,75.903257030382633,100.00000000000081,,,0.0,0.0
5534067,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,258.74315411527186,83.736590363715948,100.00000000000081,,,0.0,0.0
5534154,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,269.63157244019726,55.583333333336341,100.00000000000081,,,0.0,0.0
5534265,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,269.60593211403113,87.799886150993316,100.00000000000081,,,0.0,0.0
5534266,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,269.34441700832082,95.486737607318702,100.00000000000081,,,0.0,0.0
5534267,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,269.40334257341971,103.80516996244472,100.00000000000081,,,0.0,0.0
5534268,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,269.59322114913317,63.986590363715933,100.00000000000081,,,0.0,0.0
5534269,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,269.59322114913317,71.986590363715933,100.00000000000081,,,0.0,0.0
5534270,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,269.59322114913317,79.986590363715919,100.00000000000081,,,0.0,0.0
5536535,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,334.53235419226502,208.90748038432073,101.50000000000077,,,0.0,0.0
5536536,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,350.90541021602183,208.76073606248261,100.00000000000081,,,0.0,0.0
5536552,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,350.90541021602183,198.1195745707287,100.00000000000081,,,0.0,0.0
5536553,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,333.54457587019573,200.11957457072862,101.50000000000004,,,0.0,0.0
5536554,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,379.94250829718879,200.1195745707297,101.50000000000081,,,0.0,0.0
5536709,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,350.90541021602183,186.31737527244027,100.00000000000081,,,0.0,0.0
5536710,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,333.54457587019573,188.31737527244019,101.50000000000081,,,0.0,0.0
5536711,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,379.94250829718879,188.31737527244127,101.50000000000081,,,0.0,0.0
5536721,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,350.90541021602183,174.7654079040621,100.00000000000081,,,0.0,0.0
5536722,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,333.54457587019573,176.76540790406202,101.50000000000081,,,0.0,0.0
5536723,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,379.94250829718879,176.7654079040631,101.50000000000081,,,0.0,0.0
5536733,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,350.90541021602178,150.35416666666453,100.00000000000081,,,0.0,0.0
5536734,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,333.54457587019567,152.35416666666444,101.50000000000081,,,0.0,0.0
5536745,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,350.90541021602178,138.40613403504224,100.00000000000081,,,0.0,0.0
5536746,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,333.54457587019567,140.40613403504216,101.50000000000081,,,0.0,0.0
5536747,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,383.94250829718874,140.40613403504324,101.50000000000081,,,0.0,0.0
5536757,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,350.90541021602178,126.43749999999753,100.00000000000081,,,0.0,0.0
5536758,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,333.54457587019567,128.43749999999744,101.50000000000081,,,0.0,0.0
5536771,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,350.90541021602178,115.19780070170906,100.00000000000081,,,0.0,0.0
5536772,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,333.54457587019567,117.19780070170897,101.50000000000081,,,0.0,0.0
5536783,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,350.90541021602178,103.97916666666453,100.00000000000081,,,0.0,0.0
5536784,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,333.54457587019567,105.97916666666444,101.50000000000081,,,0.0,0.0
5536807,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,351.01045263492176,162.1458333333301,100.00000000000081,,,0.0,0.0
5536808,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,333.64961828909566,164.14583333333002,101.50000000000081,,,0.0,0.0
5536809,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,380.04755071608872,164.1458333333311,101.50000000000081,,,0.0,0.0
5536918,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,383.94250829718874,152.34363403504364,101.50000000000081,,,0.0,0.0
5536927,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,383.94250829718868,128.42696736837664,101.50000000000081,,,0.0,0.0
5536936,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,383.94250829718868,117.19780070171005,101.50000000000081,,,0.0,0.0
5536945,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,383.94250829718868,105.96863403504342,101.50000000000081,,,0.0,0.0
5537098,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,334.50839231302132,103.32291666666654,101.50000000000004,,,0.0,0.0
5537099,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,338.52642904023128,103.32291666666652,101.50000000000004,,,0.0,0.0
5537159,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,342.45351237356454,103.3229166666665,101.50000000000081,,,0.0,0.0
5537346,Electrical Fixture,Simplex Wall - Specialty 208V/1Ph,EF-U_Receptacle_CED-HEB,344.51253747503097,91.739583333333698,106.55208333333337,,,0.0,0.0
5537590,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,351.02295414169691,91.848404243477717,103.66666666666748,,,0.0,0.0
5537591,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,344.90837080836752,91.103837235448353,101.50000000000081,,,0.0,0.0
5537592,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,385.01253747502949,91.156249999998153,101.50000000000006,,,0.0,0.0
5537925,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,336.95014106668913,85.70388793072064,108.00000000000004,,,0.0,0.0
5537926,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,336.95014106668913,74.70388793072064,108.00000000000004,,,0.0,0.0
5537927,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,336.95014106668901,66.28765230618356,108.00000000000004,,,0.0,0.0
5537928,Electrical Fixture,Duplex Wall - Isolated Ground,EF-U_Receptacle_CED-HEB,336.95014106668907,56.277238302089216,108.00000000000004,,,0.0,0.0
5538034,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,339.09699475018573,70.993018417920027,100.00000000000081,,,0.0,0.0
5538035,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,347.20632257395692,70.993018417920055,100.00000000000081,,,0.0,0.0
5538036,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,362.72529690305817,70.993018417919927,100.00000000000081,,,0.0,0.0
5538037,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,378.90708927033415,70.916666666665023,100.00000000000081,,,0.0,0.0
5538040,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,370.93032808351904,70.724100709867798,100.00000000000081,,,0.0,0.0
5538041,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,351.86419905243065,69.69605773888803,103.66666666666671,,,0.0,0.0
5538268,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,354.80863023639148,70.993018417919956,100.00000000000081,,,0.0,0.0
5538350,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,351.02295414169691,80.525487576810789,103.66666666666748,,,0.0,0.0
5538351,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,332.90837080836758,80.177083333331922,101.50000000000081,,,0.0,0.0
5538352,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,385.01253747502949,80.416666666664554,101.50000000000082,,,0.0,0.0
5538362,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,351.02295414169686,61.067154243477411,103.66666666666748,,,0.0,0.0
5538363,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,332.90837080836712,60.322587235448083,101.50000000000081,,,0.0,0.0
5538364,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,385.01253747502943,60.374999999997847,101.50000000000082,,,0.0,0.0
5542623,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,210.27827577128988,212.76131667971373,100.00000000000081,,,0.0,0.0
5542624,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,205.87381707689457,212.62593649470637,100.00000000000081,,,0.0,0.0
5542680,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,246.74644039073397,212.39538884106688,100.00000000000081,,,0.0,0.0
5542681,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,242.13148184257355,212.45206581401126,100.00000000000081,,,0.0,0.0
5542682,Electrical Fixture,Equip Connection - 208/1ph,EF-U_Equipment Connection_CED-HEB,244.45004662677164,212.19753356350938,103.66666666666748,,,0.0,0.0
5543159,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,295.4292041416964,209.24028145618982,100.00000000000081,,,0.0,0.0
5543160,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,293.63741457482217,212.79045829800717,103.66666666666748,,,0.0,0.0
5543228,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,271.54737228612453,209.25546868258053,100.00000000000081,,,0.0,0.0
5543229,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,269.32504785122444,212.79045829800717,103.66666666666748,,,0.0,0.0
5543428,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,245.45865885416913,211.90970862650613,103.66666666666748,,,0.0,0.0
5543429,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,246.92883907945884,209.71796627290075,100.00000000000081,,,0.0,0.0
5543519,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,222.07503747502949,209.2554686825807,100.00000000000081,,,0.0,0.0
5543520,Electrical Fixture,Wall Mounted - No Stem,EF-U_Junction Box_CED-HEB,220.26254785122444,212.79045829800734,103.66666666666748,,,0.0,0.0
5543576,Electrical Fixture,Duplex Wall,EF-U_Receptacle_CED-HEB,196.68940410089488,193.5952312229216,100.00000000000004,,,0.0,0.0
5546571,Electrical Fixture,Refrig Case - Lighting,EF-U_General Electrical Box_CED-HEB,321.77083333333604,228.51084007122449,100.00000000000081,,,0.0,0.0
5546572,Electrical Fixture,Refrig Case - Anti-Sweat,EF-U_General Electrical Box_CED-HEB,324.1666666666693,232.05250673789254,103.00000000000004,,,0.0,0.0
5546573,Electrical Fixture,Refrig Case - Anti-Sweat,EF-U_General Electrical Box_CED-HEB,329.6666666666693,232.05250673789251,103.00000000000004,,,0.0,0.0
5546574,Electrical Fixture,Refrig Case - Anti-Sweat,EF-U_General Electrical Box_CED-HEB,334.6666666666693,232.05250673789249,103.00000000000004,,,0.0,0.0
